# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2289       1.537569872203e-11       7.269243718106e-13      -1.013999542937e-12       4.607380213957e-15       2.160181975476e-16       1.324568089741e-17       6.475015304480e-18 
 2290       1.535937174449e-11       7.242169373205e-13      -1.018162431749e-12       4.602154531535e-15       2.156302308098e-16       1.314194967457e-17       6.442883603942e-18 
 2291       1.534337620236e-11       7.214762539237e-13      -1.022200261133e-12       4.596943578104e-15       2.152431143232e-16       1.304165463746e-17       6.410846423641e-18 
 2292       1.532770224115e-11       7.187031664510e-13      -1.026112387805e-12       4.591747188831e-15       2.148568464731e-16       1.294474479036e-17       6.378838354002e-18 
 2293       1.531233996951e-11       7.158985228852e-13      -1.029898167119e-12       4.586565198147e-15       2.144714256293e-16       1.285116893510e-17       6.346793756210e-18 
 2294       1.529727945920e-11       7.130631743643e-13      -1.033556953071e-12       4.581397439743e-15       2.140868501461e-16       1.276087567085e-17       6.314646761960e-18 
 2295       1.528251074501e-11       7.101979751854e-13      -1.037088098293e-12       4.576243746569e-15       2.137031183622e-16       1.267381339387e-17       6.282331273210e-18 
 2296       1.526802382474e-11       7.073037828082e-13      -1.040490954055e-12       4.571103950837e-15       2.133202286007e-16       1.258993029730e-17       6.249780961928e-18 
 2297       1.525380865916e-11       7.043814578583e-13      -1.043764870266e-12       4.565977884014e-15       2.129381791692e-16       1.250917437091e-17       6.216929269841e-18 
 2298       1.523985517200e-11       7.014318641307e-13      -1.046909195467e-12       4.560865376827e-15       2.125569683596e-16       1.243149340090e-17       6.183709408188e-18 
 2299       1.522615324983e-11       6.984558685936e-13      -1.049923276835e-12       4.555766259259e-15       2.121765944483e-16       1.235683496964e-17       6.150054357465e-18 
 2300       1.521269274209e-11       6.954543413914e-13      -1.052806460177e-12       4.550680360548e-15       2.117970556960e-16       1.228514645546e-17       6.115896867179e-18 
 2301       1.519946346104e-11       6.924281558488e-13      -1.055558089935e-12       4.545607509188e-15       2.114183503475e-16       1.221637503239e-17       6.081169455597e-18 
 2302       1.518645518167e-11       6.893781884739e-13      -1.058177509180e-12       4.540547532927e-15       2.110404766322e-16       1.215046766999e-17       6.045804409492e-18 
 2303       1.517365764172e-11       6.863053189618e-13      -1.060664059611e-12       4.535500258763e-15       2.106634327637e-16       1.208737113304e-17       6.009733783898e-18 
 2304       1.516106054160e-11       6.832104301982e-13      -1.063017081557e-12       4.530465512952e-15       2.102872169398e-16       1.202703198139e-17       5.972889401853e-18 
 2305       1.514865354437e-11       6.800944082627e-13      -1.065235913974e-12       4.525443120996e-15       2.099118273426e-16       1.196939656967e-17       5.935202854157e-18 
 2306       1.513642627568e-11       6.769581424326e-13      -1.067319894443e-12       4.520432907650e-15       2.095372621383e-16       1.191441104711e-17       5.896605499115e-18 
 2307       1.512436832373e-11       6.738025251861e-13      -1.069268359170e-12       4.515434696919e-15       2.091635194775e-16       1.186202135724e-17       5.857028462289e-18 
 2308       1.511246923926e-11       6.706284522059e-13      -1.071080642985e-12       4.510448312055e-15       2.087905974948e-16       1.181217323774e-17       5.816402636249e-18 
 2309       1.510071853547e-11       6.674368223831e-13      -1.072756079340e-12       4.505473575558e-15       2.084184943091e-16       1.176481222018e-17       5.774658680319e-18 
 2310       1.508910568800e-11       6.642285378199e-13      -1.074294000308e-12       4.500510309178e-15       2.080472080232e-16       1.171988362974e-17       5.731727020331e-18 
 2311       1.507762013488e-11       6.610045038338e-13      -1.075693736581e-12       4.495558333908e-15       2.076767367243e-16       1.167733258507e-17       5.687537848373e-18 
 2312       1.506625127650e-11       6.577656289610e-13      -1.076954617474e-12       4.490617469986e-15       2.073070784836e-16       1.163710399800e-17       5.642021122536e-18 
 2313       1.505498847556e-11       6.545128249595e-13      -1.078075970915e-12       4.485687536896e-15       2.069382313561e-16       1.159914257332e-17       5.595106566668e-18 
 2314       1.504382105702e-11       6.512470068130e-13      -1.079057123451e-12       4.480768353365e-15       2.065701933813e-16       1.156339280856e-17       5.546723670121e-18 
 2315       1.503273830808e-11       6.479690927342e-13      -1.079897400245e-12       4.475859737362e-15       2.062029625824e-16       1.152979899374e-17       5.496801687501e-18 
 2316       1.502172947813e-11       6.446800041687e-13      -1.080596125073e-12       4.470961506099e-15       2.058365369667e-16       1.149830521119e-17       5.445269638419e-18 
 2317       1.501078377869e-11       6.413806657978e-13      -1.081152620324e-12       4.466073476027e-15       2.054709145255e-16       1.146885533526e-17       5.392056307239e-18 
 2318       1.499989038342e-11       6.380720055426e-13      -1.081566207001e-12       4.461195462838e-15       2.051060932340e-16       1.144139303212e-17       5.337090242829e-18 
 2319       1.498903842800e-11       6.347549545673e-13      -1.081836204715e-12       4.456327281464e-15       2.047420710515e-16       1.141586175954e-17       5.280299758309e-18 
 2320       1.497821701017e-11       6.314304472827e-13      -1.081961931689e-12       4.451468746073e-15       2.043788459211e-16       1.139220476662e-17       5.221612930803e-18 
 2321       1.496741595226e-11       6.280993898995e-13      -1.081943042312e-12       4.446619670888e-15       2.040164158168e-16       1.137037550523e-17       5.160985171683e-18 
 2322       1.495662809435e-11       6.247625658652e-13      -1.081780542141e-12       4.441779872632e-15       2.036547788854e-16       1.135036893641e-17       5.098482127876e-18 
 2323       1.494584701550e-11       6.214207298375e-13      -1.081475779300e-12       4.436949168097e-15       2.032939333056e-16       1.133219042096e-17       5.034197302995e-18 
 2324       1.493506627243e-11       6.180746390835e-13      -1.081030107509e-12       4.432127373324e-15       2.029338772409e-16       1.131584532578e-17       4.968224534694e-18 
 2325       1.492427939949e-11       6.147250534822e-13      -1.080444886093e-12       4.427314303609e-15       2.025746088394e-16       1.130133902382e-17       4.900657995030e-18 
 2326       1.491347990864e-11       6.113727355276e-13      -1.079721479984e-12       4.422509773492e-15       2.022161262341e-16       1.128867689415e-17       4.831592190824e-18 
 2327       1.490266128942e-11       6.080184503312e-13      -1.078861259731e-12       4.417713596766e-15       2.018584275428e-16       1.127786432192e-17       4.761121964030e-18 
 2328       1.489181700893e-11       6.046629656253e-13      -1.077865601503e-12       4.412925586472e-15       2.015015108680e-16       1.126890669836e-17       4.689342492092e-18 
 2329       1.488094051179e-11       6.013070517651e-13      -1.076735887101e-12       4.408145554897e-15       2.011453742969e-16       1.126180942081e-17       4.616349288315e-18 
 2330       1.487002522015e-11       5.979514817320e-13      -1.075473503957e-12       4.403373313574e-15       2.007900159013e-16       1.125657789269e-17       4.542238202221e-18 
 2331       1.485906453363e-11       5.945970311363e-13      -1.074079845147e-12       4.398608673283e-15       2.004354337378e-16       1.125321752351e-17       4.467105419917e-18 
 2332       1.484805182933e-11       5.912444782201e-13      -1.072556309392e-12       4.393851444048e-15       2.000816258476e-16       1.125173372891e-17       4.391047464460e-18 
 2333       1.483698046176e-11       5.878946038597e-13      -1.070904301068e-12       4.389101435137e-15       1.997285902564e-16       1.125213193061e-17       4.314161196214e-18 
 2334       1.482584376287e-11       5.845481915690e-13      -1.069125230211e-12       4.384358455061e-15       1.993763249748e-16       1.125441755642e-17       4.236543813223e-18 
 2335       1.481463504198e-11       5.812060275018e-13      -1.067220512525e-12       4.379622311572e-15       1.990248279978e-16       1.125859604028e-17       4.158292851564e-18 
 2336       1.480334758578e-11       5.778689004549e-13      -1.065191569384e-12       4.374892811666e-15       1.986740973049e-16       1.126467282222e-17       4.079506185720e-18 
 2337       1.479197465832e-11       5.745376018707e-13      -1.063039827844e-12       4.370169761576e-15       1.983241308603e-16       1.127265334840e-17       4.000282028937e-18 
 2338       1.478050950093e-11       5.712129258404e-13      -1.060766720644e-12       4.365452966778e-15       1.979749266125e-16       1.128254307107e-17       3.920718933591e-18 
 2339       1.476894533225e-11       5.678956691061e-13      -1.058373686217e-12       4.360742231983e-15       1.976264824949e-16       1.129434744860e-17       3.840915791551e-18 
 2340       1.475727534821e-11       5.645866310644e-13      -1.055862168693e-12       4.356037361143e-15       1.972787964250e-16       1.130807194547e-17       3.760971834542e-18 
 2341       1.474549272195e-11       5.612866137686e-13      -1.053233617909e-12       4.351338157445e-15       1.969318663049e-16       1.132372203230e-17       3.680986634507e-18 
 2342       1.473359060384e-11       5.579964219319e-13      -1.050489489410e-12       4.346644423313e-15       1.965856900212e-16       1.134130318580e-17       3.601060103975e-18 
 2343       1.472156212146e-11       5.547168629299e-13      -1.047631244460e-12       4.341955960406e-15       1.962402654450e-16       1.136082088881e-17       3.521292496420e-18 
 2344       1.470940037954e-11       5.514487468036e-13      -1.044660350047e-12       4.337272569618e-15       1.958955904314e-16       1.138228063032e-17       3.441784406627e-18 
 2345       1.469709845997e-11       5.481928862622e-13      -1.041578278888e-12       4.332594051075e-15       1.955516628205e-16       1.140568790540e-17       3.362636771055e-18 
 2346       1.468464942177e-11       5.449500966857e-13      -1.038386509438e-12       4.327920204138e-15       1.952084804362e-16       1.143104821529e-17       3.283950868200e-18 
 2347       1.467204630105e-11       5.417211961282e-13      -1.035086525895e-12       4.323250827397e-15       1.948660410871e-16       1.145836706733e-17       3.205828318959e-18 
 2348       1.465928211098e-11       5.385070053200e-13      -1.031679818203e-12       4.318585718675e-15       1.945243425660e-16       1.148764997501e-17       3.128371086995e-18 
 2349       1.464634984181e-11       5.353083476710e-13      -1.028167882066e-12       4.313924675024e-15       1.941833826500e-16       1.151890245795e-17       3.051681479097e-18 
 2350       1.463324246081e-11       5.321260492731e-13      -1.024552218946e-12       4.309267492727e-15       1.938431591004e-16       1.155213004189e-17       2.975862145549e-18 
 2351       1.461995291223e-11       5.289609389034e-13      -1.020834336077e-12       4.304613967292e-15       1.935036696630e-16       1.158733825874e-17       2.901016080486e-18 
 2352       1.460647411731e-11       5.258138480266e-13      -1.017015746464e-12       4.299963893459e-15       1.931649120676e-16       1.162453264652e-17       2.827246622266e-18 
 2353       1.459279897427e-11       5.226856107982e-13      -1.013097968897e-12       4.295317065190e-15       1.928268840283e-16       1.166371874940e-17       2.754657453827e-18 
 2354       1.457892035822e-11       5.195770640668e-13      -1.009082527949e-12       4.290673275677e-15       1.924895832435e-16       1.170490211771e-17       2.683352603054e-18 
 2355       1.456483112120e-11       5.164890473775e-13      -1.004970953990e-12       4.286032317334e-15       1.921530073957e-16       1.174808830791e-17       2.613436443140e-18 
 2356       1.455052409213e-11       5.134224029742e-13      -1.000764783190e-12       4.281393981800e-15       1.918171541515e-16       1.179328288261e-17       2.545013692953e-18 
 2357       1.453599207677e-11       5.103779758028e-13      -9.964655575230e-13       4.276758059937e-15       1.914820211617e-16       1.184049141057e-17       2.478189417398e-18 
 2358       1.452122785774e-11       5.073566135137e-13      -9.920748247782e-13       4.272124341831e-15       1.911476060614e-16       1.188971946671e-17       2.413069027777e-18 
 2359       1.450622419445e-11       5.043591664647e-13      -9.875941385631e-13       4.267492616786e-15       1.908139064694e-16       1.194097263211e-17       2.349758282161e-18 
 2360       1.449097489728e-11       5.013863981505e-13      -9.830251604282e-13       4.262862692662e-15       1.904809201167e-16       1.199424701599e-17       2.288337192178e-18 
 2361       1.447547805732e-11       4.984387158779e-13      -9.783699669182e-13       4.258234453994e-15       1.901486452307e-16       1.204950075753e-17       2.228781565789e-18 
 2362       1.445973283664e-11       4.955164384252e-13      -9.736307444383e-13       4.253607804226e-15       1.898170801528e-16       1.210668234727e-17       2.171040978499e-18 
 2363       1.444373839588e-11       4.926198854649e-13      -9.688096873184e-13       4.248982646418e-15       1.894862232113e-16       1.216574008887e-17       2.115064822530e-18 
 2364       1.442749389427e-11       4.897493775644e-13      -9.639089978218e-13       4.244358883237e-15       1.891560727208e-16       1.222662209886e-17       2.060802306618e-18 
 2365       1.441099848965e-11       4.869052361871e-13      -9.589308861532e-13       4.239736416964e-15       1.888266269828e-16       1.228927630651e-17       2.008202455819e-18 
 2366       1.439425133843e-11       4.840877836929e-13      -9.538775704681e-13       4.235115149489e-15       1.884978842851e-16       1.235365045355e-17       1.957214111308e-18 
 2367       1.437725159561e-11       4.812973433396e-13      -9.487512768807e-13       4.230494982313e-15       1.881698429023e-16       1.241969209404e-17       1.907785930179e-18 
 2368       1.435999841480e-11       4.785342392832e-13      -9.435542394728e-13       4.225875816545e-15       1.878425010954e-16       1.248734859411e-17       1.859866385252e-18 
 2369       1.434249094817e-11       4.757987965794e-13      -9.382887003020e-13       4.221257552906e-15       1.875158571118e-16       1.255656713180e-17       1.813403764869e-18 
 2370       1.432472834648e-11       4.730913411840e-13      -9.329569094109e-13       4.216640091724e-15       1.871899091857e-16       1.262729469681e-17       1.768346172700e-18 
 2371       1.430670975909e-11       4.704121999537e-13      -9.275611248348e-13       4.212023332933e-15       1.868646555376e-16       1.269947809036e-17       1.724641527540e-18 
 2372       1.428843433392e-11       4.677617006476e-13      -9.221036126112e-13       4.207407176080e-15       1.865400943743e-16       1.277306392495e-17       1.682237563114e-18 
 2373       1.426990121750e-11       4.651401719273e-13      -9.165866467875e-13       4.202791520314e-15       1.862162238895e-16       1.284799862415e-17       1.641081827880e-18 
 2374       1.425110955492e-11       4.625479433585e-13      -9.110125094302e-13       4.198176264396e-15       1.858930422629e-16       1.292422842241e-17       1.601121684825e-18 
 2375       1.423205848986e-11       4.599853454113e-13      -9.053834906330e-13       4.193561306689e-15       1.855705476609e-16       1.300169936489e-17       1.562304311271e-18 
 2376       1.421274716457e-11       4.574527094614e-13      -8.997018885257e-13       4.188946545166e-15       1.852487382360e-16       1.308035730719e-17       1.524576698677e-18 
 2377       1.419317471990e-11       4.549503677907e-13      -8.939700092826e-13       4.184331877402e-15       1.849276121274e-16       1.316014791521e-17       1.487885652437e-18 
 2378       1.417334029524e-11       4.524786535887e-13      -8.881901671312e-13       4.179717200580e-15       1.846071674604e-16       1.324101666491e-17       1.452177791685e-18 
 2379       1.415324302860e-11       4.500379009526e-13      -8.823646843604e-13       4.175102411486e-15       1.842874023469e-16       1.332290884212e-17       1.417399549095e-18 
 2380       1.413288205653e-11       4.476284448891e-13      -8.764958913295e-13       4.170487406511e-15       1.839683148848e-16       1.340576954236e-17       1.383497170683e-18 
 2381       1.411225651417e-11       4.452506213143e-13      -8.705861264764e-13       4.165872081650e-15       1.836499031586e-16       1.348954367060e-17       1.350416715608e-18 
 2382       1.409136553524e-11       4.429047670554e-13      -8.646377363266e-13       4.161256332502e-15       1.833321652391e-16       1.357417594107e-17       1.318104055975e-18 
 2383       1.407020825202e-11       4.405912198511e-13      -8.586530755013e-13       4.156640054267e-15       1.830150991830e-16       1.365961087707e-17       1.286504876635e-18 
 2384       1.404878379535e-11       4.383103183526e-13      -8.526345067261e-13       4.152023141749e-15       1.826987030336e-16       1.374579281077e-17       1.255564674987e-18 
 2385       1.402709129468e-11       4.360624021245e-13      -8.465844008397e-13       4.147405489354e-15       1.823829748205e-16       1.383266588299e-17       1.225228760781e-18 
 2386       1.400512987798e-11       4.338478116458e-13      -8.405051368025e-13       4.142786991090e-15       1.820679125592e-16       1.392017404301e-17       1.195442255918e-18 
 2387       1.398289867183e-11       4.316668883105e-13      -8.343991017046e-13       4.138167540565e-15       1.817535142516e-16       1.400826104836e-17       1.166150094252e-18 
 2388       1.396039680135e-11       4.295199744286e-13      -8.282686907754e-13       4.133547030989e-15       1.814397778857e-16       1.409687046462e-17       1.137297021392e-18 
 2389       1.393762339024e-11       4.274074132270e-13      -8.221163073910e-13       4.128925355171e-15       1.811267014359e-16       1.418594566523e-17       1.108827594501e-18 
 2390       1.391457756076e-11       4.253295488505e-13      -8.159443630836e-13       4.124302405521e-15       1.808142828625e-16       1.427542983128e-17       1.080686182105e-18 
 2391       1.389125843373e-11       4.232867263624e-13      -8.097552775498e-13       4.119678074047e-15       1.805025201119e-16       1.436526595130e-17       1.052816963884e-18 
 2392       1.386766512854e-11       4.212792917456e-13      -8.035514786590e-13       4.115052252359e-15       1.801914111168e-16       1.445539682106e-17       1.025163930482e-18 
 2393       1.384379676314e-11       4.193075919034e-13      -7.973354024621e-13       4.110424831662e-15       1.798809537960e-16       1.454576504339e-17       9.976708833064e-19 
 2394       1.381965245404e-11       4.173719746603e-13      -7.911094932000e-13       4.105795702762e-15       1.795711460541e-16       1.463631302793e-17       9.702814343263e-19 
 2395       1.379523131632e-11       4.154727887631e-13      -7.848762033126e-13       4.101164756059e-15       1.792619857822e-16       1.472698299100e-17       9.429390058786e-19 
 2396       1.377053246359e-11       4.136103838814e-13      -7.786379934464e-13       4.096531881555e-15       1.789534708571e-16       1.481771695532e-17       9.155868304671e-19 
 2397       1.374555500805e-11       4.117851106089e-13      -7.723973324640e-13       4.091896968845e-15       1.786455991417e-16       1.490845674986e-17       8.881679505648e-19 
 2398       1.372029806044e-11       4.099973204640e-13      -7.661566974522e-13       4.087259907123e-15       1.783383684850e-16       1.499914400962e-17       8.606252184153e-19 
 2399       1.369476149725e-11       4.082472758095e-13      -7.599184381888e-13       4.082620606916e-15       1.780317769240e-16       1.508973099637e-17       8.329072521084e-19 
 2400       1.366894826735e-11       4.065348790095e-13      -7.536843696213e-13       4.077979065461e-15       1.777258232914e-16       1.518021313343e-17       8.049863439283e-19 
 2401       1.364286209946e-11       4.048599416208e-13      -7.474561769178e-13       4.073335301727e-15       1.774205066119e-16       1.527059666905e-17       7.768406609084e-19 
 2402       1.361650673618e-11       4.032222743239e-13      -7.412355507894e-13       4.068689334715e-15       1.771158258998e-16       1.536088787354e-17       7.484482984081e-19 
 2403       1.358988593410e-11       4.016216869214e-13      -7.350241874952e-13       4.064041183454e-15       1.768117801596e-16       1.545109303927e-17       7.197872800384e-19 
 2404       1.356300346372e-11       4.000579883372e-13      -7.288237888487e-13       4.059390867004e-15       1.765083683858e-16       1.554121848070e-17       6.908355575880e-19 
 2405       1.353586310954e-11       3.985309866155e-13      -7.226360622229e-13       4.054738404458e-15       1.762055895628e-16       1.563127053443e-17       6.615710109487e-19 
 2406       1.350846867003e-11       3.970404889197e-13      -7.164627205565e-13       4.050083814934e-15       1.759034426649e-16       1.572125555918e-17       6.319714480413e-19 
 2407       1.348082395766e-11       3.955863015316e-13      -7.103054823596e-13       4.045427117586e-15       1.756019266563e-16       1.581117993586e-17       6.020146047414e-19 
 2408       1.345293279894e-11       3.941682298502e-13      -7.041660717191e-13       4.040768331594e-15       1.753010404912e-16       1.590105006754e-17       5.716781448048e-19 
 2409       1.342479903437e-11       3.927860783908e-13      -6.980462183049e-13       4.036107476169e-15       1.750007831136e-16       1.599087237953e-17       5.409396597939e-19 
 2410       1.339642651852e-11       3.914396507838e-13      -6.919476573753e-13       4.031444570554e-15       1.747011534575e-16       1.608065331936e-17       5.097766690025e-19 
 2411       1.336781912002e-11       3.901287497742e-13      -6.858721297826e-13       4.026779634022e-15       1.744021504467e-16       1.617039935683e-17       4.781666193825e-19 
 2412       1.333898072157e-11       3.888531772200e-13      -6.798213819794e-13       4.022112685874e-15       1.741037729948e-16       1.626011698402e-17       4.460868854691e-19 
 2413       1.330991521996e-11       3.876127340915e-13      -6.737971660239e-13       4.017443745443e-15       1.738060200054e-16       1.634981271531e-17       4.135147693066e-19 
 2414       1.328062652608e-11       3.864072204703e-13      -6.678012395856e-13       4.012772832093e-15       1.735088903718e-16       1.643949308741e-17       3.804275003741e-19 
 2415       1.325111856495e-11       3.852364355484e-13      -6.618353659515e-13       4.008099965217e-15       1.732123829770e-16       1.652916465941e-17       3.468022355114e-19 
 2416       1.322139527572e-11       3.841001776268e-13      -6.559013140310e-13       4.003425164239e-15       1.729164966942e-16       1.661883401274e-17       3.126160588449e-19 
 2417       1.319146061169e-11       3.829982441150e-13      -6.500008583626e-13       3.998748448614e-15       1.726212303860e-16       1.670850775125e-17       2.778459817126e-19 
 2418       1.316131854032e-11       3.819304315295e-13      -6.441357791191e-13       3.994069837825e-15       1.723265829050e-16       1.679819250121e-17       2.424689425909e-19 
 2419       1.313097304325e-11       3.808965354934e-13      -6.383078621131e-13       3.989389351388e-15       1.720325530933e-16       1.688789491134e-17       2.064618070194e-19 
 2420       1.310042811634e-11       3.798963507347e-13      -6.325188988035e-13       3.984707008849e-15       1.717391397832e-16       1.697762165284e-17       1.698013675271e-19 
 2421       1.306968776961e-11       3.789296710860e-13      -6.267706863003e-13       3.980022829781e-15       1.714463417963e-16       1.706737941938e-17       1.324643435581e-19 
 2422       1.303875602735e-11       3.779962894828e-13      -6.210650273714e-13       3.975336833793e-15       1.711541579441e-16       1.715717492718e-17       9.442738139746e-20 
 2423       1.300763692808e-11       3.770959979631e-13      -6.154037304472e-13       3.970649040520e-15       1.708625870278e-16       1.724701491497e-17       5.566705409651e-20 
 2424       1.297633452455e-11       3.762285876660e-13      -6.097886096271e-13       3.965959469630e-15       1.705716278384e-16       1.733690614406e-17       1.615986139900e-20 
 2425       1.294485288380e-11       3.753938488310e-13      -6.042214846853e-13       3.961268140819e-15       1.702812791564e-16       1.742685539835e-17      -2.411777033330e-20 
 2426       1.291319608716e-11       3.745915707969e-13      -5.987041810758e-13       3.956575073816e-15       1.699915397521e-16       1.751686948436e-17      -6.518948819489e-20 
 2427       1.288136823025e-11       3.738215420003e-13      -5.932385299389e-13       3.951880288379e-15       1.697024083854e-16       1.760695523122e-17      -1.070790128107e-19 
 2428       1.284937342300e-11       3.730835499757e-13      -5.878263681065e-13       3.947183804296e-15       1.694138838058e-16       1.769711949074e-17      -1.498101384106e-19 
 2429       1.281721578967e-11       3.723773813533e-13      -5.824695381080e-13       3.942485641387e-15       1.691259647526e-16       1.778736913741e-17      -1.934067329032e-19 
 2430       1.278489946889e-11       3.717028218588e-13      -5.771698881761e-13       3.937785819501e-15       1.688386499545e-16       1.787771106842e-17      -2.378927379507e-19 
 2431       1.275242861361e-11       3.710596563121e-13      -5.719292722524e-13       3.933084358519e-15       1.685519381299e-16       1.796815220368e-17      -2.832921690425e-19 
 2432       1.271980739118e-11       3.704476686264e-13      -5.667495499929e-13       3.928381278351e-15       1.682658279869e-16       1.805869948588e-17      -3.296291155702e-19 
 2433       1.268703998333e-11       3.698666418070e-13      -5.616325867744e-13       3.923676598938e-15       1.679803182229e-16       1.814935988047e-17      -3.769277409011e-19 
 2434       1.265413058619e-11       3.693163579505e-13      -5.565802536997e-13       3.918970340253e-15       1.676954075252e-16       1.824014037569e-17      -4.252122824530e-19 
 2435       1.262108341033e-11       3.687965982437e-13      -5.515944276034e-13       3.914262522298e-15       1.674110945705e-16       1.833104798261e-17      -4.745070517684e-19 
 2436       1.258790268074e-11       3.683071429629e-13      -5.466769910579e-13       3.909553165104e-15       1.671273780248e-16       1.842208973516e-17      -5.248364345883e-19 
 2437       1.255459263685e-11       3.678477714721e-13      -5.418298323786e-13       3.904842288736e-15       1.668442565441e-16       1.851327269013e-17      -5.762248909271e-19 
 2438       1.252115768911e-11       3.674182180070e-13      -5.370545973175e-13       3.900129924043e-15       1.665617287692e-16       1.860459856019e-17      -6.286788887250e-19 
 2439       1.248760288968e-11       3.670180387344e-13      -5.323519424997e-13       3.895416144994e-15       1.662797933129e-16       1.869604757771e-17      -6.821325860927e-19 
 2440       1.245393346456e-11       3.666467438922e-13      -5.277222775143e-13       3.890701036538e-15       1.659984487731e-16       1.878759453407e-17      -7.365018229957e-19 
 2441       1.242015465736e-11       3.663038419304e-13      -5.231660128210e-13       3.885984683868e-15       1.657176937371e-16       1.887921413781e-17      -7.917021577630e-19 
 2442       1.238627172932e-11       3.659888395098e-13      -5.186835597503e-13       3.881267172418e-15       1.654375267815e-16       1.897088101452e-17      -8.476488667963e-19 
 2443       1.235228995927e-11       3.657012414996e-13      -5.142753305049e-13       3.876548587866e-15       1.651579464724e-16       1.906256970677e-17      -9.042569442798e-19 
 2444       1.231821464374e-11       3.654405509761e-13      -5.099417381599e-13       3.871829016134e-15       1.648789513649e-16       1.915425467402e-17      -9.614411018898e-19 
 2445       1.228405109689e-11       3.652062692202e-13      -5.056831966639e-13       3.867108543386e-15       1.646005400039e-16       1.924591029254e-17      -1.019115768504e-18 
 2446       1.224980465059e-11       3.649978957159e-13      -5.015001208394e-13       3.862387256032e-15       1.643227109233e-16       1.933751085530e-17      -1.077195089913e-18 
 2447       1.221548065439e-11       3.648149281481e-13      -4.973929263836e-13       3.857665240722e-15       1.640454626464e-16       1.942903057195e-17      -1.135592928528e-18 
 2448       1.218108447558e-11       3.646568624011e-13      -4.933620298694e-13       3.852942584356e-15       1.637687936857e-16       1.952044356864e-17      -1.194222863089e-18 
 2449       1.214662149920e-11       3.645231925564e-13      -4.894078487458e-13       3.848219374073e-15       1.634927025432e-16       1.961172388803e-17      -1.252998188378e-18 
 2450       1.211209712803e-11       3.644134108909e-13      -4.855308013388e-13       3.843495697261e-15       1.632171877099e-16       1.970284548913e-17      -1.311831914930e-18 
 2451       1.207751678263e-11       3.643270078750e-13      -4.817313068520e-13       3.838771641549e-15       1.629422476662e-16       1.979378224726e-17      -1.370636768734e-18 
 2452       1.204288590137e-11       3.642634721706e-13      -4.780097853675e-13       3.834047294814e-15       1.626678808817e-16       1.988450795397e-17      -1.429325190953e-18 
 2453       1.200820994040e-11       3.642222906297e-13      -4.743666578463e-13       3.829322745178e-15       1.623940858153e-16       1.997499631689e-17      -1.487809337628e-18 
 2454       1.197349437374e-11       3.642029482915e-13      -4.708023461295e-13       3.824598081007e-15       1.621208609149e-16       2.006522095975e-17      -1.546001079389e-18 
 2455       1.193874469324e-11       3.642049283818e-13      -4.673172729386e-13       3.819873390914e-15       1.618482046179e-16       2.015515542219e-17      -1.603812001162e-18 
 2456       1.190396640862e-11       3.642277123099e-13      -4.639118618764e-13       3.815148763759e-15       1.615761153506e-16       2.024477315974e-17      -1.661153401886e-18 
 2457       1.186916504749e-11       3.642707796675e-13      -4.605865374278e-13       3.810424288647e-15       1.613045915287e-16       2.033404754374e-17      -1.717936294213e-18 
 2458       1.183434615535e-11       3.643336082266e-13      -4.573417249605e-13       3.805700054929e-15       1.610336315568e-16       2.042295186119e-17      -1.774071404226e-18 
 2459       1.179951529563e-11       3.644156739374e-13      -4.541778507253e-13       3.800976152204e-15       1.607632338289e-16       2.051145931475e-17      -1.829469171143e-18 
 2460       1.176467804971e-11       3.645164509265e-13      -4.510953418576e-13       3.796252670317e-15       1.604933967280e-16       2.059954302257e-17      -1.884039747030e-18 
 2461       1.172984001692e-11       3.646354114954e-13      -4.480946263775e-13       3.791529699361e-15       1.602241186262e-16       2.068717601830e-17      -1.937692996509e-18 
 2462       1.169500681456e-11       3.647720261179e-13      -4.451761331909e-13       3.786807329676e-15       1.599553978848e-16       2.077433125091e-17      -1.990338496469e-18 
 2463       1.166018407794e-11       3.649257634388e-13      -4.423402920897e-13       3.782085651849e-15       1.596872328540e-16       2.086098158466e-17      -2.041885535773e-18 
 2464       1.162537746036e-11       3.650960902717e-13      -4.395875337533e-13       3.777364756717e-15       1.594196218733e-16       2.094709979903e-17      -2.092243114971e-18 
 2465       1.159059263318e-11       3.652824715972e-13      -4.369182897487e-13       3.772644735363e-15       1.591525632712e-16       2.103265858857e-17      -2.141319946008e-18 
 2466       1.155583528578e-11       3.654843705611e-13      -4.343329925315e-13       3.767925679119e-15       1.588860553651e-16       2.111763056287e-17      -2.189024451934e-18 
 2467       1.152111112563e-11       3.657012484722e-13      -4.318320754464e-13       3.763207679566e-15       1.586200964617e-16       2.120198824648e-17      -2.235264766613e-18 
