# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1531       8.010927387262e-11       2.011588017631e-12       1.647135264487e-12       0.000000000000e+00       1.101476372057e-15       2.815508383081e-16       2.906798927675e-17 
 1532       7.962334431970e-11       2.029860956664e-12       1.661105106171e-12       0.000000000000e+00       1.098615035588e-15       2.783465140745e-16       2.943534079002e-17 
 1533       7.913815482663e-11       2.048175216530e-12       1.673432957326e-12       0.000000000000e+00       1.095762780715e-15       2.751514112080e-16       2.979750839849e-17 
 1534       7.865384404144e-11       2.066521575159e-12       1.684115798036e-12       0.000000000000e+00       1.092919566805e-15       2.719678666333e-16       3.015447626371e-17 
 1535       7.817055130924e-11       2.084890762200e-12       1.693150618108e-12       0.000000000000e+00       1.090085352776e-15       2.687982292299e-16       3.050622855315e-17 
 1536       7.768841667326e-11       2.103273458936e-12       1.700534417102e-12       0.000000000000e+00       1.087260097092e-15       2.656448598510e-16       3.085274944024e-17 
 1537       7.720758087603e-11       2.121660298211e-12       1.706264204362e-12       0.000000000000e+00       1.084443757766e-15       2.625101313436e-16       3.119402310444e-17 
 1538       7.672818536050e-11       2.140041864351e-12       1.710336999047e-12       0.000000000000e+00       1.081636292356e-15       2.593964285669e-16       3.153003373133e-17 
 1539       7.625037227109e-11       2.158408693082e-12       1.712749830154e-12       0.000000000000e+00       1.078837657966e-15       2.563061484123e-16       3.186076551262e-17 
 1540       7.577428445488e-11       2.176751271452e-12       1.713499736557e-12       0.000000000000e+00       1.076047811244e-15       2.532416998224e-16       3.218620264625e-17 
 1541       7.530005465588e-11       2.195060549727e-12       1.712587164058e-12       0.000000000000e+00       1.073266711919e-15       2.502050938378e-16       3.250633210096e-17 
 1542       7.482777298354e-11       2.213329482536e-12       1.710026191766e-12       0.000000000000e+00       1.070494333449e-15       2.471967094430e-16       3.282115193857e-17 
 1543       7.435751913766e-11       2.231551502194e-12       1.705834402857e-12       0.000000000000e+00       1.067730652473e-15       2.442165160437e-16       3.313066307083e-17 
 1544       7.388937318777e-11       2.249720008009e-12       1.700029496545e-12       0.000000000000e+00       1.064975645280e-15       2.412644823754e-16       3.343486650225e-17 
 1545       7.342341557368e-11       2.267828366230e-12       1.692629288294e-12       0.000000000000e+00       1.062229287812e-15       2.383405765016e-16       3.373376333031e-17 
 1546       7.295972710607e-11       2.285869909990e-12       1.683651710013e-12       0.000000000000e+00       1.059491555657e-15       2.354447658124e-16       3.402735474562e-17 
 1547       7.249838896703e-11       2.303837939258e-12       1.673114810259e-12       0.000000000000e+00       1.056762424056e-15       2.325770170233e-16       3.431564203219e-17 
 1548       7.203948271068e-11       2.321725720782e-12       1.661036754440e-12       0.000000000000e+00       1.054041867896e-15       2.297372961739e-16       3.459862656757e-17 
 1549       7.158309026368e-11       2.339526488040e-12       1.647435825013e-12       0.000000000000e+00       1.051329861713e-15       2.269255686261e-16       3.487630982307e-17 
 1550       7.112929392586e-11       2.357233441183e-12       1.632330421690e-12       0.000000000000e+00       1.048626379688e-15       2.241417990631e-16       3.514869336397e-17 
 1551       7.067817637075e-11       2.374839746987e-12       1.615739061632e-12       0.000000000000e+00       1.045931395650e-15       2.213859514879e-16       3.541577884969e-17 
 1552       7.022982064617e-11       2.392338538797e-12       1.597680379658e-12       0.000000000000e+00       1.043244883073e-15       2.186579892218e-16       3.567756803404e-17 
 1553       6.978431017479e-11       2.409722916476e-12       1.578173128443e-12       0.000000000000e+00       1.040566815075e-15       2.159578749032e-16       3.593406276535e-17 
 1554       6.934172875473e-11       2.426985946349e-12       1.557236178718e-12       0.000000000000e+00       1.037897164421e-15       2.132855704862e-16       3.618526498675e-17 
 1555       6.890216056008e-11       2.444120661155e-12       1.534888519473e-12       0.000000000000e+00       1.035235903515e-15       2.106410372388e-16       3.643117673631e-17 
 1556       6.846569014152e-11       2.461120059990e-12       1.511149258158e-12       0.000000000000e+00       1.032583004406e-15       2.080242357424e-16       3.667180014724e-17 
 1557       6.803240242686e-11       2.477977108259e-12       1.486037620885e-12       0.000000000000e+00       1.029938438786e-15       2.054351258893e-16       3.690713744814e-17 
 1558       6.760238272163e-11       2.494684737616e-12       1.459572952627e-12       0.000000000000e+00       1.027302177987e-15       2.028736668823e-16       3.713719096314e-17 
 1559       6.717571670964e-11       2.511235845918e-12       1.431774717423e-12       0.000000000000e+00       1.024674192980e-15       2.003398172327e-16       3.736196311215e-17 
 1560       6.675249045356e-11       2.527623297171e-12       1.402662498574e-12       0.000000000000e+00       1.022054454377e-15       1.978335347591e-16       3.758145641103e-17 
 1561       6.633279039548e-11       2.543839921472e-12       1.372255998850e-12       0.000000000000e+00       1.019442932431e-15       1.953547765862e-16       3.779567347178e-17 
 1562       6.591670335748e-11       2.559878514964e-12       1.340575040689e-12       0.000000000000e+00       1.016839597030e-15       1.929034991431e-16       3.800461700278e-17 
 1563       6.550431654222e-11       2.575731839777e-12       1.307639566396e-12       0.000000000000e+00       1.014244417703e-15       1.904796581620e-16       3.820828980895e-17 
 1564       6.509571753350e-11       2.591392623979e-12       1.273469638348e-12       0.000000000000e+00       1.011657363612e-15       1.880832086770e-16       3.840669479197e-17 
 1565       6.469099429682e-11       2.606853561521e-12       1.238085439193e-12       0.000000000000e+00       1.009078403558e-15       1.857141050225e-16       3.859983495048e-17 
 1566       6.429023517996e-11       2.622107312186e-12       1.201507272051e-12       0.000000000000e+00       1.006507505978e-15       1.833723008320e-16       3.878771338027e-17 
 1567       6.389352891357e-11       2.637146501533e-12       1.163755560719e-12       0.000000000000e+00       1.003944638940e-15       1.810577490364e-16       3.897033327448e-17 
 1568       6.350096461171e-11       2.651963720850e-12       1.124850849867e-12       0.000000000000e+00       1.001389770151e-15       1.787704018631e-16       3.914769792382e-17 
 1569       6.311263177243e-11       2.666551527094e-12       1.084813805242e-12       0.000000000000e+00       9.988428669473e-16       1.765102108342e-16       3.931981071673e-17 
 1570       6.272862027835e-11       2.680902442846e-12       1.043665213871e-12       0.000000000000e+00       9.963038962999e-16       1.742771267651e-16       3.948667513963e-17 
 1571       6.234902039724e-11       2.695008956251e-12       1.001425984259e-12       0.000000000000e+00       9.937728248109e-16       1.720710997636e-16       3.964829477708e-17 
 1572       6.197392278256e-11       2.708863520969e-12       9.581171465920e-13       0.000000000000e+00       9.912496187140e-16       1.698920792280e-16       3.980467331198e-17 
 1573       6.160341847406e-11       2.722458556124e-12       9.137598529378e-13       0.000000000000e+00       9.887342438729e-16       1.677400138458e-16       3.995581452581e-17 
 1574       6.123759889833e-11       2.735786446245e-12       8.683753774484e-13       0.000000000000e+00       9.862266657814e-16       1.656148515926e-16       4.010172229879e-17 
 1575       6.087655586939e-11       2.748839541221e-12       8.219851165597e-13       0.000000000000e+00       9.837268495621e-16       1.635165397305e-16       4.024240061008e-17 
 1576       6.052038158926e-11       2.761610156241e-12       7.746105891940e-13       0.000000000000e+00       9.812347599659e-16       1.614450248065e-16       4.037785353801e-17 
 1577       6.016916864849e-11       2.774090571747e-12       7.262734369608e-13       0.000000000000e+00       9.787503613714e-16       1.594002526517e-16       4.050808526025e-17 
 1578       5.982301002680e-11       2.786273033377e-12       6.769954243581e-13       0.000000000000e+00       9.762736177840e-16       1.573821683793e-16       4.063310005403e-17 
 1579       5.948199909360e-11       2.798149751916e-12       6.267984389737e-13       0.000000000000e+00       9.738044928351e-16       1.553907163837e-16       4.075290229632e-17 
 1580       5.914621484560e-11       2.809713908370e-12       5.757051037614e-13       0.000000000000e+00       9.713429526844e-16       1.534257494656e-16       4.086750153606e-17 
 1581       5.881567746885e-11       2.820962679479e-12       5.237406196640e-13       0.000000000000e+00       9.688889747555e-16       1.514867552917e-16       4.097692776172e-17 
 1582       5.849039236642e-11       2.831894240115e-12       4.709309404510e-13       0.000000000000e+00       9.664425390794e-16       1.495731273996e-16       4.108121627551e-17 
 1583       5.817036488385e-11       2.842506760685e-12       4.173021624229e-13       0.000000000000e+00       9.640036253991e-16       1.476842558356e-16       4.118040263459e-17 
 1584       5.785560030908e-11       2.852798407131e-12       3.628805246417e-13       0.000000000000e+00       9.615722131682e-16       1.458195271490e-16       4.127452265156e-17 
 1585       5.754610387224e-11       2.862767340919e-12       3.076924091619e-13       0.000000000000e+00       9.591482815512e-16       1.439783243860e-16       4.136361239486e-17 
 1586       5.724188074556e-11       2.872411719043e-12       2.517643412610e-13       0.000000000000e+00       9.567318094222e-16       1.421600270845e-16       4.144770818927e-17 
 1587       5.694293604323e-11       2.881729694014e-12       1.951229896702e-13       0.000000000000e+00       9.543227753648e-16       1.403640112676e-16       4.152684661630e-17 
 1588       5.664927482124e-11       2.890719413858e-12       1.377951668051e-13       0.000000000000e+00       9.519211576714e-16       1.385896494387e-16       4.160106451464e-17 
 1589       5.636090207724e-11       2.899379022111e-12       7.980782899656e-14       0.000000000000e+00       9.495269343425e-16       1.368363105750e-16       4.167039898065e-17 
 1590       5.607782275044e-11       2.907706657814e-12       2.118807672132e-14       0.000000000000e+00       9.471400830863e-16       1.351033601222e-16       4.173488736875e-17 
 1591       5.580004172144e-11       2.915700455512e-12      -3.803684516739e-14       0.000000000000e+00       9.447605813178e-16       1.333901599886e-16       4.179456729188e-17 
 1592       5.552756381208e-11       2.923358545243e-12      -9.783954720904e-14       0.000000000000e+00       9.423884061586e-16       1.316960685395e-16       4.184947662195e-17 
 1593       5.526039378534e-11       2.930679052541e-12      -1.581924951051e-13       0.000000000000e+00       9.400235344363e-16       1.300204405910e-16       4.189965349030e-17 
 1594       5.499853634517e-11       2.937660098424e-12      -2.190680094884e-13       0.000000000000e+00       9.376659426837e-16       1.283626274049e-16       4.194513628810e-17 
 1595       5.474199613637e-11       2.944299799395e-12      -2.804382656923e-13       0.000000000000e+00       9.353156071381e-16       1.267219766824e-16       4.198596366681e-17 
 1596       5.449077774446e-11       2.950596267437e-12      -3.422752935202e-13       0.000000000000e+00       9.329725037412e-16       1.250978325586e-16       4.202217453867e-17 
 1597       5.424488569550e-11       2.956547610006e-12      -4.045509770146e-13       0.000000000000e+00       9.306366081383e-16       1.234895355968e-16       4.205380807705e-17 
 1598       5.400432445600e-11       2.962151930027e-12      -4.672370542264e-13       0.000000000000e+00       9.283078956774e-16       1.218964227826e-16       4.208090371700e-17 
 1599       5.376909843274e-11       2.967407325892e-12      -5.303051169845e-13       0.000000000000e+00       9.259863414092e-16       1.203178275181e-16       4.210350115560e-17 
 1600       5.353921197269e-11       2.972311891452e-12      -5.937266106647e-13       0.000000000000e+00       9.236719200860e-16       1.187530796165e-16       4.212164035247e-17 
 1601       5.331466936281e-11       2.976863716017e-12      -6.574728339593e-13       0.000000000000e+00       9.213646061615e-16       1.172015052960e-16       4.213536153016e-17 
 1602       5.309547482994e-11       2.981060884346e-12      -7.215149386462e-13       0.000000000000e+00       9.190643737901e-16       1.156624271740e-16       4.214470517465e-17 
 1603       5.288163254065e-11       2.984901476647e-12      -7.858239293583e-13       0.000000000000e+00       9.167711968261e-16       1.141351642616e-16       4.214971203574e-17 
 1604       5.267314660114e-11       2.988383568570e-12      -8.503706633527e-13       0.000000000000e+00       9.144850488235e-16       1.126190319580e-16       4.215042312753e-17 
 1605       5.247002105705e-11       2.991505231205e-12      -9.151258502803e-13       0.000000000000e+00       9.122059030352e-16       1.111133420441e-16       4.214687972885e-17 
 1606       5.227225989334e-11       2.994264531073e-12      -9.800600519544e-13       0.000000000000e+00       9.099337324124e-16       1.096174026773e-16       4.213912338369e-17 
 1607       5.207986703419e-11       2.996659530127e-12      -1.045143682121e-12       0.000000000000e+00       9.076685096042e-16       1.081305183858e-16       4.212719590168e-17 
 1608       5.189284634280e-11       2.998688285744e-12      -1.110347006227e-12       0.000000000000e+00       9.054102069567e-16       1.066519900624e-16       4.211113935849e-17 
 1609       5.171120162128e-11       3.000348850722e-12      -1.175640141190e-12       0.000000000000e+00       9.031587965129e-16       1.051811149591e-16       4.209099609629e-17 
 1610       5.153493661053e-11       3.001639273274e-12      -1.240993055168e-12       0.000000000000e+00       9.009142500116e-16       1.037171866812e-16       4.206680872423e-17 
 1611       5.136405499007e-11       3.002557597024e-12      -1.306375567329e-12       0.000000000000e+00       8.986765388873e-16       1.022594951816e-16       4.203862011881e-17 
 1612       5.119856037793e-11       3.003101861005e-12      -1.371757347618e-12       0.000000000000e+00       8.964456342692e-16       1.008073267551e-16       4.200647342438e-17 
 1613       5.103845633048e-11       3.003270099651e-12      -1.437107916529e-12       0.000000000000e+00       8.942215069810e-16       9.935996403258e-17       4.197041205358e-17 
 1614       5.088374634233e-11       3.003060342794e-12      -1.502396644873e-12       0.000000000000e+00       8.920041275400e-16       9.791668597518e-17       4.193047968775e-17 
 1615       5.073443384617e-11       3.002470615660e-12      -1.567592753547e-12       0.000000000000e+00       8.897934661567e-16       9.647676786871e-17       4.188672027741e-17 
 1616       5.059052221262e-11       3.001498938865e-12      -1.632665313305e-12       0.000000000000e+00       8.875894927342e-16       9.503948131779e-17       4.183917804267e-17 
 1617       5.045201475011e-11       3.000143328406e-12      -1.697583244525e-12       0.000000000000e+00       8.853921768676e-16       9.360409424013e-17       4.178789747370e-17 
 1618       5.031891470476e-11       2.998401795665e-12      -1.762315316980e-12       0.000000000000e+00       8.832014878434e-16       9.216987086079e-17       4.173292333117e-17 
 1619       5.019121508347e-11       2.996273221617e-12      -1.826832249085e-12       0.000000000000e+00       8.810173970334e-16       9.073621539794e-17       4.167429226594e-17 
 1620       5.006886802319e-11       2.993759988141e-12      -1.891113026854e-12       0.000000000000e+00       8.788398851002e-16       8.930310455180e-17       4.161200759457e-17 
 1621       4.995181514459e-11       2.990865370481e-12      -1.955138641584e-12       0.000000000000e+00       8.766689348560e-16       8.787065891233e-17       4.154606429674e-17 
 1622       4.983999770310e-11       2.987592665217e-12      -2.018889995424e-12       0.000000000000e+00       8.745045288727e-16       8.643899962318e-17       4.147645737543e-17 
 1623       4.973335658829e-11       2.983945190303e-12      -2.082347901237e-12       0.000000000000e+00       8.723466494825e-16       8.500824838251e-17       4.140318185692e-17 
 1624       4.963183232328e-11       2.979926285099e-12      -2.145493082470e-12       0.000000000000e+00       8.701952787765e-16       8.357852744381e-17       4.132623279086e-17 
 1625       4.953536506411e-11       2.975539310410e-12      -2.208306173018e-12       0.000000000000e+00       8.680503986049e-16       8.214995961675e-17       4.124560525035e-17 
 1626       4.944389459915e-11       2.970787648521e-12      -2.270767717087e-12       0.000000000000e+00       8.659119905763e-16       8.072266826798e-17       4.116129433199e-17 
 1627       4.935736034852e-11       2.965674703228e-12      -2.332858169061e-12       0.000000000000e+00       8.637800360571e-16       7.929677732195e-17       4.107329515594e-17 
 1628       4.927570136342e-11       2.960203899881e-12      -2.394557893369e-12       0.000000000000e+00       8.616545161711e-16       7.787241126175e-17       4.098160286596e-17 
 1629       4.919885632562e-11       2.954378685413e-12      -2.455847164347e-12       0.000000000000e+00       8.595354117994e-16       7.644969512992e-17       4.088621262950e-17 
 1630       4.912676354677e-11       2.948202528380e-12      -2.516706166106e-12       0.000000000000e+00       8.574227035792e-16       7.502875452928e-17       4.078711963776e-17 
 1631       4.905936096785e-11       2.941678918991e-12      -2.577114992396e-12       0.000000000000e+00       8.553163719040e-16       7.360971562375e-17       4.068431910573e-17 
 1632       4.899658615853e-11       2.934811369152e-12      -2.637053646473e-12       0.000000000000e+00       8.532163969229e-16       7.219270513917e-17       4.057780627224e-17 
 1633       4.893837631662e-11       2.927603412494e-12      -2.696502040961e-12       0.000000000000e+00       8.511227585400e-16       7.077785036413e-17       4.046757640006e-17 
 1634       4.888466826739e-11       2.920058604409e-12      -2.755439997720e-12       0.000000000000e+00       8.490354364140e-16       6.936527915079e-17       4.035362477594e-17 
 1635       4.883539846304e-11       2.912180522092e-12      -2.813847247713e-12       0.000000000000e+00       8.469544099578e-16       6.795511991572e-17       4.023594671064e-17 
 1636       4.879050298203e-11       2.903972764570e-12      -2.871703430867e-12       0.000000000000e+00       8.448796583383e-16       6.654750164067e-17       4.011453753904e-17 
 1637       4.874991752856e-11       2.895438952738e-12      -2.928988095941e-12       0.000000000000e+00       8.428111604751e-16       6.514255387346e-17       3.998939262018e-17 
 1638       4.871357743186e-11       2.886582729399e-12      -2.985680700392e-12       0.000000000000e+00       8.407488950411e-16       6.374040672875e-17       3.986050733731e-17 
 1639       4.868141764569e-11       2.877407759295e-12      -3.041760610236e-12       0.000000000000e+00       8.386928404611e-16       6.234119088892e-17       3.972787709795e-17 
 1640       4.865337274765e-11       2.867917729144e-12      -3.097207099921e-12       0.000000000000e+00       8.366429749120e-16       6.094503760482e-17       3.959149733396e-17 
 1641       4.862937693865e-11       2.858116347678e-12      -3.151999352185e-12       0.000000000000e+00       8.345992763219e-16       5.955207869666e-17       3.945136350161e-17 
 1642       4.860936404225e-11       2.848007345672e-12      -3.206116457925e-12       0.000000000000e+00       8.325617223699e-16       5.816244655478e-17       3.930747108161e-17 
 1643       4.859326750408e-11       2.837594475989e-12      -3.259537416062e-12       0.000000000000e+00       8.305302904855e-16       5.677627414053e-17       3.915981557919e-17 
 1644       4.858102039124e-11       2.826881513605e-12      -3.312241133405e-12       0.000000000000e+00       8.285049578481e-16       5.539369498704e-17       3.900839252418e-17 
 1645       4.857255539168e-11       2.815872255653e-12      -3.364206424520e-12       0.000000000000e+00       8.264857013866e-16       5.401484320006e-17       3.885319747100e-17 
 1646       4.856780481363e-11       2.804570521454e-12      -3.415412011589e-12       0.000000000000e+00       8.244724977790e-16       5.263985345881e-17       3.869422599881e-17 
 1647       4.856670058495e-11       2.792980152555e-12      -3.465836524281e-12       0.000000000000e+00       8.224653234519e-16       5.126886101676e-17       3.853147371150e-17 
 1648       4.856917425256e-11       2.781105012761e-12      -3.515458499617e-12       0.000000000000e+00       8.204641545799e-16       4.990200170248e-17       3.836493623780e-17 
 1649       4.857515698181e-11       2.768948988175e-12      -3.564256381830e-12       0.000000000000e+00       8.184689670852e-16       4.853941192047e-17       3.819460923128e-17 
 1650       4.858457955593e-11       2.756515987230e-12      -3.612208522237e-12       0.000000000000e+00       8.164797366371e-16       4.718122865196e-17       3.802048837048e-17 
 1651       4.859737237533e-11       2.743809940727e-12      -3.659293179101e-12       0.000000000000e+00       8.144964386518e-16       4.582758945573e-17       3.784256935892e-17 
 1652       4.861346545712e-11       2.730834801867e-12      -3.705488517495e-12       0.000000000000e+00       8.125190482915e-16       4.447863246897e-17       3.766084792517e-17 
 1653       4.863278843439e-11       2.717594546290e-12      -3.750772609173e-12       0.000000000000e+00       8.105475404643e-16       4.313449640807e-17       3.747531982294e-17 
 1654       4.865527055568e-11       2.704093172112e-12      -3.795123432427e-12       0.000000000000e+00       8.085818898234e-16       4.179532056944e-17       3.728598083108e-17 
 1655       4.868084068435e-11       2.690334699953e-12      -3.838518871959e-12       0.000000000000e+00       8.066220707671e-16       4.046124483038e-17       3.709282675371e-17 
 1656       4.870942729798e-11       2.676323172980e-12      -3.880936718746e-12       0.000000000000e+00       8.046680574377e-16       3.913240964983e-17       3.689585342022e-17 
 1657       4.874095848776e-11       2.662062656941e-12      -3.922354669901e-12       0.000000000000e+00       8.027198237217e-16       3.780895606927e-17       3.669505668536e-17 
 1658       4.877536094026e-11       2.647557541713e-12      -3.962753573698e-12       0.000000000000e+00       8.007773452391e-16       3.649115546865e-17       3.649044597058e-17 
 1659       4.881255687409e-11       2.632813448796e-12      -4.002127196228e-12       0.000000000000e+00       7.988406053340e-16       3.517980008504e-17       3.628208501847e-17 
 1660       4.885246707500e-11       2.617836331902e-12      -4.040472540657e-12       0.000000000000e+00       7.969095891363e-16       3.387581594163e-17       3.607005149808e-17 
 1661       4.889501191042e-11       2.602632176212e-12      -4.077786609897e-12       0.000000000000e+00       7.949842815752e-16       3.258013341183e-17       3.585442349690e-17 
 1662       4.894011132879e-11       2.587206998423e-12      -4.114066406617e-12       0.000000000000e+00       7.930646673798e-16       3.129368722573e-17       3.563527952150e-17 
 1663       4.898768485897e-11       2.571566846800e-12      -4.149308933243e-12       0.000000000000e+00       7.911507310779e-16       3.001741647658e-17       3.541269849821e-17 
 1664       4.903765160951e-11       2.555717801224e-12      -4.183511191973e-12       0.000000000000e+00       7.892424569960e-16       2.875226462732e-17       3.518675977378e-17 
 1665       4.908993026807e-11       2.539665973239e-12      -4.216670184778e-12       0.000000000000e+00       7.873398292588e-16       2.749917951698e-17       3.495754311598e-17 
 1666       4.914443910076e-11       2.523417506101e-12      -4.248782913411e-12       0.000000000000e+00       7.854428317887e-16       2.625911336726e-17       3.472512871431e-17 
 1667       4.920109595145e-11       2.506978574830e-12      -4.279846379414e-12       0.000000000000e+00       7.835514483058e-16       2.503302278893e-17       3.448959718059e-17 
 1668       4.925981824116e-11       2.490355386253e-12      -4.309857584124e-12       0.000000000000e+00       7.816656623272e-16       2.382186878837e-17       3.425102954967e-17 
 1669       4.932052296743e-11       2.473554179058e-12      -4.338813528682e-12       0.000000000000e+00       7.797854571665e-16       2.262661677403e-17       3.400950728004e-17 
 1670       4.938312670360e-11       2.456581223838e-12      -4.366711214039e-12       0.000000000000e+00       7.779108159340e-16       2.144823656293e-17       3.376511225451e-17 
 1671       4.944754559824e-11       2.439442823145e-12      -4.393547640960e-12       0.000000000000e+00       7.760417215357e-16       2.028770238710e-17       3.351792678082e-17 
 1672       4.951369537446e-11       2.422145311532e-12      -4.419319810036e-12       0.000000000000e+00       7.741781566730e-16       1.914599290012e-17       3.326803359235e-17 
 1673       4.958149132926e-11       2.404695055609e-12      -4.444024721687e-12       0.000000000000e+00       7.723201038429e-16       1.802409118359e-17       3.301551584869e-17 
 1674       4.965084833292e-11       2.387098454086e-12      -4.467659376171e-12       0.000000000000e+00       7.704675453367e-16       1.692298475358e-17       3.276045713638e-17 
 1675       4.972168082829e-11       2.369361937823e-12      -4.490220773589e-12       0.000000000000e+00       7.686204632405e-16       1.584366556716e-17       3.250294146950e-17 
 1676       4.979390283020e-11       2.351491969881e-12      -4.511705913895e-12       0.000000000000e+00       7.667788394343e-16       1.478713002883e-17       3.224305329034e-17 
 1677       4.986742792478e-11       2.333495045569e-12      -4.532111796900e-12       0.000000000000e+00       7.649426555916e-16       1.375437899707e-17       3.198087747003e-17 
 1678       4.994216926882e-11       2.315377692491e-12      -4.551435422279e-12       0.000000000000e+00       7.631118931794e-16       1.274641779077e-17       3.171649930924e-17 
 1679       5.001803958913e-11       2.297146470597e-12      -4.569673789582e-12       0.000000000000e+00       7.612865334575e-16       1.176425619575e-17       3.145000453879e-17 
 1680       5.009495118187e-11       2.278807972231e-12      -4.586823898234e-12       0.000000000000e+00       7.594665574781e-16       1.080890847120e-17       3.118147932030e-17 
 1681       5.017281591193e-11       2.260368822182e-12      -4.602882747549e-12       0.000000000000e+00       7.576519460858e-16       9.881393356215e-18       3.091101024686e-17 
 1682       5.025154521225e-11       2.241835677726e-12      -4.617847336733e-12       0.000000000000e+00       7.558426799165e-16       8.982734076247e-18       3.063868434368e-17 
 1683       5.033105008322e-11       2.223215228681e-12      -4.631714664890e-12       0.000000000000e+00       7.540387393979e-16       8.113958349597e-18       3.036458906871e-17 
 1684       5.041124109198e-11       2.204514197456e-12      -4.644481731031e-12       0.000000000000e+00       7.522401047484e-16       7.276098393901e-18       3.008881231334e-17 
 1685       5.049202837178e-11       2.185739339093e-12      -4.656145534083e-12       0.000000000000e+00       7.504467559772e-16       6.470190932609e-18       2.981144240300e-17 
 1686       5.057332162138e-11       2.166897441324e-12      -4.666703072891e-12       0.000000000000e+00       7.486586728835e-16       5.697277201474e-18       2.953256809785e-17 
 1687       5.065503010434e-11       2.147995324612e-12      -4.676151346227e-12       0.000000000000e+00       7.468758350565e-16       4.958402955032e-18       2.925227859342e-17 
 1688       5.073706264841e-11       2.129039842205e-12      -4.684487352799e-12       0.000000000000e+00       7.450982218747e-16       4.254618473089e-18       2.897066352123e-17 
 1689       5.081932764487e-11       2.110037880185e-12      -4.691708091256e-12       0.000000000000e+00       7.433258125060e-16       3.586978567203e-18       2.868781294949e-17 
 1690       5.090173304789e-11       2.090996357510e-12      -4.697810560193e-12       0.000000000000e+00       7.415585859065e-16       2.956542587169e-18       2.840381738373e-17 
 1691       5.098418637385e-11       2.071922226072e-12      -4.702791758163e-12       0.000000000000e+00       7.397965208211e-16       2.364374427501e-18       2.811876776743e-17 
 1692       5.106659470076e-11       2.052822470738e-12      -4.706648683680e-12       0.000000000000e+00       7.380395957822e-16       1.811542533918e-18       2.783275548270e-17 
 1693       5.114886466752e-11       2.033704109402e-12      -4.709378335225e-12       0.000000000000e+00       7.362877891101e-16       1.299119909827e-18       2.754587235091e-17 
 1694       5.123090247337e-11       2.014574193035e-12      -4.710977711257e-12       0.000000000000e+00       7.345410789121e-16       8.281841228072e-19       2.725821063336e-17 
 1695       5.131261387714e-11       1.995439805730e-12      -4.711443810218e-12       0.000000000000e+00       7.327994430823e-16       3.998173110934e-19       2.696986303192e-17 
 1696       5.139390419669e-11       1.976308064753e-12      -4.710773630537e-12       0.000000000000e+00       7.310628593011e-16       1.510619006042e-20       2.668092268967e-17 
 1697       5.147468529194e-11       1.957185765690e-12      -4.708966662399e-12       0.000000000000e+00       7.293313066985e-16      -3.252621777579e-19       2.639146895115e-17 
 1698       5.155489658113e-11       1.938078314441e-12      -4.706032386501e-12       0.000000000000e+00       7.276047708585e-16      -6.222168968827e-19       2.610152450739e-17 
 1699       5.163448420450e-11       1.918990786111e-12      -4.701982839962e-12       0.000000000000e+00       7.258832388571e-16      -8.770972003708e-19       2.581109788268e-17 
 1700       5.171339405662e-11       1.899928279117e-12      -4.696830130544e-12       0.000000000000e+00       7.241666976021e-16      -1.091249175684e-18       2.552019764151e-17 
 1701       5.179157178604e-11       1.880895915216e-12      -4.690586436759e-12       0.000000000000e+00       7.224551338332e-16      -1.266025775042e-18       2.522883238862e-17 
 1702       5.186896279496e-11       1.861898839541e-12      -4.683264007985e-12       0.000000000000e+00       7.207485341214e-16      -1.402786825769e-18       2.493701076909e-17 
 1703       5.194551223883e-11       1.842942220634e-12      -4.674875164575e-12       0.000000000000e+00       7.190468848688e-16      -1.502899040647e-18       2.464474146833e-17 
 1704       5.202116502603e-11       1.824031250483e-12      -4.665432297966e-12       0.000000000000e+00       7.173501723082e-16      -1.567736028267e-18       2.435203321221e-17 
 1705       5.209586581750e-11       1.805171144550e-12      -4.654947870792e-12       0.000000000000e+00       7.156583825030e-16      -1.598678303375e-18       2.405889476709e-17 
 1706       5.216955902637e-11       1.786367141812e-12      -4.643434416992e-12       0.000000000000e+00       7.139715013467e-16      -1.597113297229e-18       2.376533493986e-17 
 1707       5.224218881763e-11       1.767624504790e-12      -4.630904541925e-12       0.000000000000e+00       7.122895145626e-16      -1.564435367944e-18       2.347136257801e-17 
 1708       5.231369910774e-11       1.748948519582e-12      -4.617370922476e-12       0.000000000000e+00       7.106124077034e-16      -1.502045810844e-18       2.317698656972e-17 
 1709       5.238403356429e-11       1.730344495901e-12      -4.602846307169e-12       0.000000000000e+00       7.089401661514e-16      -1.411352868815e-18       2.288221584385e-17 
 1710       5.245313560566e-11       1.711817767109e-12      -4.587343516278e-12       0.000000000000e+00       7.072727751174e-16      -1.293771742652e-18       2.258705937006e-17 
